msg,time_utc,time_ms,event_type,symbol,side,entry_price,dca_price,take_profits,stop_loss,portion_pct,leverage,r_stated,roi_pct,price_ref,risk_note,rationale,indicators,market_context,quote,confidence,confidence_rank,msg_url
812,2026-07-28T16:14:04Z,1785255244937,sl_move,SOLUSDT,long,73.19,,,73.19,,125.0,,156.83,74.1,,stop to breakeven on the SOL gamble long now that it is in profit; BE taken as the 73.19 entry on his card (the call said 73.18),,,Set SL to BE,high,3,https://discord.com/channels/1042855255089623100/1501271173588193290/1531696255858638968
813,2026-07-28T16:55:32Z,1785257732399,view,BTWUSDT,,,,,,,,,,,,expects another 20-30% pump in BTW after the earlier 30% move,,,BTW again looking nice for a 20-30% pump,high,3,https://discord.com/channels/1042855255089623100/1501271173588193290/1531706689030717620
814,2026-07-28T17:06:58Z,1785258418462,partial_close,BTCUSDT,long,63182.1,,65000,,70.0,150.0,,179.69,63939.0,,"took 70% off at what he calls 64k (card shows the realised fill at 63,939.0 from entry 63,182.1), leaving the remaining 30% for 65k",,,"TPed 70% on BTC @ 64k, leaving some for 65k",high,3,https://discord.com/channels/1042855255089623100/1501271173588193290/1531709566587375908
814,2026-07-28T17:06:58Z,1785258418462,plan,BTCUSDT,long,63100.0,,65000,,50.0,,,,,,"two management options for followers: take 50% here without moving the SL to entry and fully exit at 65k, or fully exit now and re-enter at 63.1k with the same setup targeting 65k",,,You can either 50% here and not move SL to entry and fully exit at 65k Or Just fully exit and enter again at 63.1k with same setup and TP at 65k,high,3,https://discord.com/channels/1042855255089623100/1501271173588193290/1531709566587375908
815,2026-07-28T17:10:41Z,1785258641839,recap,BTCUSDT,,,,,,,,,,,,no BTC stop-outs at all this month across 10+ BTC trades,,,Not a single BTC SL this month out of 10+ trades,high,3,https://discord.com/channels/1042855255089623100/1501271173588193290/1531710503498551527
815,2026-07-28T17:10:41Z,1785258641839,plan,BTCUSDT,long,,,,,,,,,64100.0,,will try one more BTC long if price drops before FOMC; 64.1-64.2k is currently a wall (price_ref holds the lower bound) and reclaiming it opens 65-66k quickly,support/resistance|FOMC,before FOMC,"going to try one more long if it goes down before FOMC For now 64.1-64.2k is a wall, reclaim that and 65-66k in no time",high,3,https://discord.com/channels/1042855255089623100/1501271173588193290/1531710503498551527
816,2026-07-29T06:53:40Z,1785308020377,update,BTCUSDT,long,,,64900|65000,,30.0,,,,,,"still holding the remaining 30% of yesterday's long, planning to exit into 64.9-65k; thinks FOMC pumps",FOMC,FOMC,"BTC looks ready for higher, I'm still holding 30% from yesterday for 64.9-65k where I'll exit. FOMC pumps I think",high,3,https://discord.com/channels/1042855255089623100/1501271173588193290/1531917612097863722
817,2026-07-29T07:42:18Z,1785310938074,call,BTCUSDT,long,64160.0,63460.0,,62550.0,,,,,,"control risk today, you can never be right 100%","new limit long; he would have preferred 63.7-63.9k but doubts price returns there, and stresses risk control despite being confident in the pump",,,Long BTC Entry limit: 64160 DCA: 63460 SL: 62550 Originally I want to enter 63.9-63.7k but not sure if we get it. As much as I'm confident we pump you can never be right 100% control risk today,high,3,https://discord.com/channels/1042855255089623100/1501271173588193290/1531929849806061688
818,2026-07-29T07:45:11Z,1785311111144,update,BTCUSDT,long,64160.0,,,,,,,,,,"confirms the limit entry was nudged slightly lower to 64160 (the call as posted already shows 64160, so the original message was likely edited)",,,Slightly lowered to 64160,high,3,https://discord.com/channels/1042855255089623100/1501271173588193290/1531930575714385970
819,2026-07-29T07:49:13Z,1785311353676,update,BTCUSDT,long,63700.0,,,,,,,,,"40% entry, 60% DCA",says the 64160 entry is not good; better to enter the 63.7-63.9k zone (entry field holds the lower bound) or to split 40% at entry and 60% at the DCA,,,"As mentioned the entry isn't good Better entry is at 63.7-63.9k, you can enter there Or 40% entry, 60% DCA",high,3,https://discord.com/channels/1042855255089623100/1501271173588193290/1531931592967327825
820,2026-07-29T08:02:47Z,1785312167822,update,BTCUSDT,long,,,,,,,,,,,"price is front-running the limit entry, i.e. moving up without filling the order; symbol inferred from the pending BTC limit long",,,We getting front run,medium,2,https://discord.com/channels/1042855255089623100/1501271173588193290/1531935007743152159
821,2026-07-29T08:07:06Z,1785312426637,view,BTCUSDT,,,,,,,,,,66000.0,,expects BTC 66k+ and most likely 67k by this week or weekend,,,66k+ (67k most likely) BTC By this week/weekend most likely,high,3,https://discord.com/channels/1042855255089623100/1501271173588193290/1531936093291810906
821,2026-07-29T08:07:06Z,1785312426637,view,ETHUSDT,,,,,,,,,,2000.0,,expects ETH above 2k by this week or weekend,,,2k+ ETH By this week/weekend most likely,high,3,https://discord.com/channels/1042855255089623100/1501271173588193290/1531936093291810906
822,2026-07-29T10:12:16Z,1785319936990,close,BTCUSDT,long,63182.1,,,,100.0,,,,64652.4,,"exits the last piece (the 30% runner) of the 63,182.1 long in full; card mark 64,652.4. Followers can hold to 64.9k if they want",,,"Exiting my last BTC position fully here, you can hold till 64.9k if you want",high,3,https://discord.com/channels/1042855255089623100/1501271173588193290/1531967593995567274
822,2026-07-29T10:12:16Z,1785319936990,update,BTCUSDT,long,,,,,,,,,,,"cancels the unfilled BTC limit long order given earlier (64160 entry, DCA 63460, SL 62550 from MSG 817)",,,Cancel the BTC order given a while ago,high,3,https://discord.com/channels/1042855255089623100/1501271173588193290/1531967593995567274
823,2026-07-29T13:26:06Z,1785331566550,chat,BTCUSDT,,,,,,,,,,,,"asks the channel whether to gamble a BTC long, a minute before posting the call",,,So should we gamble a long on BTC or no?,high,3,https://discord.com/channels/1042855255089623100/1501271173588193290/1532016371905466499
824,2026-07-29T13:27:22Z,1785331642219,call,BTCUSDT,long,64100.0,63440.0,,62550.0,,,,,,GAMBLE ENTER AT YOUR OWN RISK!,"re-opens the BTC long at market after the limit order was cancelled, explicitly framed as a gamble",,,Long BTC Entry: 64.1k CMP DCA: 63440 SL: 62550 GAMBLE ENTER AT YOUR OWN RISK!,high,3,https://discord.com/channels/1042855255089623100/1501271173588193290/1532016689284386896
825,2026-07-29T13:32:39Z,1785331959728,update,BTCUSDT,long,63700.0,,,,,,,,,,alternative single entry at 63.7k with no DCA needed; he took the higher 64.1k entry to play safe,,,Can enter at 63.7k as well (no DCA needed then) I'm just playing safe,high,3,https://discord.com/channels/1042855255089623100/1501271173588193290/1532018021013651528
826,2026-07-29T16:05:03Z,1785341103887,update,BTCUSDT,long,,,,,,,,,,"if you aren't in, light - just do 25-30% DCA, a small DCA","sizing guidance for the gamble long: keep the DCA small, 25-30%",,,"This is a gamble trade so if you aren't in light just do 25-30% DCA, a small DCA",high,3,https://discord.com/channels/1042855255089623100/1501271173588193290/1532056374396059900
827,2026-07-29T16:53:33Z,1785344013285,education,BTCUSDT,long,,,,,,,,,,if you enter at DCA lower your SL a bit or keep it manual to survive wicks,"praises members who waited for the DCA level rather than chasing his entry, and tells them to widen or manually manage the stop so wicks do not take them out",,,"In chat a couple of you guys have mentioned entering at DCA, great, that's the right place Anyhow if you enter at DCA lower your SL a bit or keep it manual to survive wicks I guess",high,3,https://discord.com/channels/1042855255089623100/1501271173588193290/1532068577295728684
828,2026-07-30T01:58:45Z,1785376725520,dca,BTCUSDT,long,,63440.0,,,,,,,,,"the DCA filled and the position is in nice profit; those who entered only at the DCA are better off. Level taken as the 63440 DCA from the call, not restated here",,,BTC in nice profits after filling DCA If you entered from DCA even greater,medium,2,https://discord.com/channels/1042855255089623100/1501271173588193290/1532205782354104512
828,2026-07-30T01:58:45Z,1785376725520,tp_set,BTCUSDT,long,,,64300|63400,,,,,,,,"followers can exit here at 64.3k; his own stated exit of '63.4k+' is recorded verbatim but is almost certainly a typo for 64.4k+, since the long is already in profit above 64.3k and 63.4k is below his DCA",,,"Can exit here @ 64.3k, I'll exit at 63.4k+",high,3,https://discord.com/channels/1042855255089623100/1501271173588193290/1532205782354104512
829,2026-07-30T09:29:31Z,1785403771272,tp_move,BTCUSDT,long,,,64600,,,,,,,,"wanted to hold for 65k but the profits from the DCA filled at the bottom are too good to ignore, so he pulls the exit in to 64.6k",,,"This is with a DCA filled at the bottom so profits are really good, wanna hold until 65k but profits look to good to ignore, closing soon @ 64.6k",high,3,https://discord.com/channels/1042855255089623100/1501271173588193290/1532319220459769978
830,2026-07-30T09:40:20Z,1785404420260,partial_close,BTCUSDT,long,63812.5,,,,50.0,150.0,,180.1,64578.7,,"takes 50% off the gamble long; card shows blended entry 63,812.5 (after the DCA) and mark 64,578.7 at the time",,,"Close 50% here, gamble was a GO!",high,3,https://discord.com/channels/1042855255089623100/1501271173588193290/1532321942512730284
831,2026-07-30T09:42:08Z,1785404528735,plan,BTCUSDT,long,,,65000,,100.0,,,,,,"alternative to the 50% partial: fully exit whenever he does, since he thinks 65k is coming",,,"Or just fully exit when I do, I think 65k coming",high,3,https://discord.com/channels/1042855255089623100/1501271173588193290/1532322397489860758
832,2026-07-30T11:39:57Z,1785411597346,view,BTCUSDT,,,,,,,,,,67000.0,,expects 67-68k (price_ref holds the lower bound of that range) before BTC sees 60k again; symbol inferred from context and price scale,,,67-68k before 60k is what I think,medium,2,https://discord.com/channels/1042855255089623100/1501271173588193290/1532352045393121321
833,2026-07-30T11:56:43Z,1785412603933,tp_hit,BTCUSDT,long,63812.5,,,,100.0,150.0,,232.12,64800.0,,"closed the remainder of the gamble long at 64,800 as the move toward 65k he called played out",,,"Fully TPed, told ya 65k is coming",high,3,https://discord.com/channels/1042855255089623100/1501271173588193290/1532356267325001952
834,2026-07-30T13:58:50Z,1785419930199,call,BTCUSDT,short,65200.0,,,66600.0,,,,,,50% for DCA,"flips short on BTC with a limit entry, holding half the size back for a DCA (level not given yet)",,,Short BTC Entry: 65.2k limit 50% for DCA SL: 66600,high,3,https://discord.com/channels/1042855255089623100/1501271173588193290/1532386995912048730
835,2026-07-30T14:04:20Z,1785420260099,entry,BTCUSDT,short,65000.0,65400.0,,66500.0,,,,,,,"revises the short six minutes after the call: entry taken at market 65k instead of the 65.2k limit, DCA 65.4k, stop tightened to 66.5k",,,Entry is 65k CMP DCA @ 65.4k SL @ 66.5k,medium,2,https://discord.com/channels/1042855255089623100/1501271173588193290/1532388379612680262
836,2026-07-30T14:05:18Z,1785420318958,update,BTCUSDT,short,,,,66500.0,,,,,,,"followers can use a tighter 66k stop to improve R; he is personally using 66.5k, which is the stop recorded here",,,You can short using 66k as SL to improve R I'm using 66.5k,high,3,https://discord.com/channels/1042855255089623100/1501271173588193290/1532388626485219619
837,2026-07-30T14:11:59Z,1785420719210,tp_set,BTCUSDT,short,,,64250,,,,,,,,sets a resting TP at 64250 because he may be away for a couple of hours; alternative is to move the stop instead,,,I might not be available for a couple hrs so setting TP @ 64250 or just move SL then,high,3,https://discord.com/channels/1042855255089623100/1501271173588193290/1532390305264042104
838,2026-07-30T14:13:27Z,1785420807638,plan,ETHUSDT,short,,,,1950.0,,,,,,,"wanted an ETH short with a 1950 stop but is outside and too late, so the idea is flagged and not taken - no entry given",,,Wanted to short ETH with SL 1950 but got late I'm outside so hard to do,high,3,https://discord.com/channels/1042855255089623100/1501271173588193290/1532390676157829292
839,2026-07-31T05:17:01Z,1785475021177,tp_hit,BTCUSDT,short,,,,,100.0,,,188.47,64200.0,,the resting TP from MSG 837 filled overnight; he quotes the fill as 64.2k although the order was set at 64250,,,The given TP on BTC was hit @ 64.2k,high,3,https://discord.com/channels/1042855255089623100/1501271173588193290/1532618064221180016
840,2026-07-31T07:23:26Z,1785482606193,call,BTCUSDT,long,63969.0,,65000,62700.0,,,,,,,flips long again at market right after the short's TP; he flags the setup as slightly risky,,,Long BTC Entry: 63969 CMP TP 65k SL: 62.7k Slightly risky setup,high,3,https://discord.com/channels/1042855255089623100/1501271173588193290/1532649878084259901
841,2026-07-31T08:34:09Z,1785486849106,update,BTCUSDT,long,,,,,,,,,,go half risk,"monthly close today can pump or dump fast, which is why the BTC long is risky; position currently at breakeven",monthly close,"monthly close today, can pump or dump real fast","Just a reminder monthly close today, can pump or dump real fast that's why risky, at BE, go half risk",medium,2,https://discord.com/channels/1042855255089623100/1501271173588193290/1532667674151223316
842,2026-07-31T11:04:14Z,1785495854503,plan,BNBUSDT,long,582.0,,600|603,,,,,,,,BNB looks very good for a long towards 600-603 by the weekend; will only long if he gets the 582-586 zone,,expects the move by the weekend,"BNB looks very good for a long, looks like 600-603 by weekend  Will long if I can get 582-586",high,3,https://discord.com/channels/1042855255089623100/1501271173588193290/1532705445523755038
843,2026-07-31T13:37:44Z,1785505064301,call,ARKMUSDT,long,,,,0.093,,,,,,,"ARKM looking nice - long from CMP with the daily low 0.093 as SL; not an official setup, he is chilling after 40+ setups this month",daily low,,"ARKM looking nice, if anyone wants so long from CMP with daily low as SL 0.093  Not an official setup, had 40+ setups this month gonna chill rn",high,3,https://discord.com/channels/1042855255089623100/1501271173588193290/1532744074216603749
844,2026-07-31T14:08:19Z,1785506899569,stopped_out,BTCUSDT,long,,,,,,,,,,,stopped out on the setup he had flagged as risky; first SL on BTC in a month and a risk he took himself (SL level not restated here - it was 62.7k in the original call),,,"BTC stopped out as mentioned risky setup, first SL on BTC since a month and that I took risk myself.",high,3,https://discord.com/channels/1042855255089623100/1501271173588193290/1532751771888517360
844,2026-07-31T14:08:19Z,1785506899569,plan,BTCUSDT,long,62200.0,,,,,,,,,,will look to long BTC again around 62.2k after the stop,,,Will look to long again around 62.2k,high,3,https://discord.com/channels/1042855255089623100/1501271173588193290/1532751771888517360
845,2026-07-31T14:22:19Z,1785507739261,call,BNBUSDT,long,586.6,,600,570.0,,,,,,,"limit long on BNB, the 582-586 zone he had been waiting for",,,Limit long BNB  Entry: 586.6   TP: 600  SL: 570,high,3,https://discord.com/channels/1042855255089623100/1501271173588193290/1532755293811904575
